No errors
No warnings
512 ms
data source=metars
4668 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
OICC 280700Z 03004KT 8000 NSC 14/04 Q1027 A3033 NOSIG,OICC,2018-10-28T07:00:00Z,34.35,47.17,14.0,4.0,30,4,,4.97,30.324802,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,1322.0
OIBK 280700Z 24006KT 8000 FEW025 SCT190 32/21 Q1016,OIBK,2018-10-28T07:00:00Z,26.53,53.98,32.0,21.0,240,6,,4.97,30.0,,,,,,,,,,,FEW,2500,SCT,19000,,,,,MVFR,,,,,,,,,,,,METAR,30.0
OIAA 280700Z 33012KT CAVOK 21/09 Q1022,OIAA,2018-10-28T07:00:00Z,30.37,48.25,21.0,9.0,330,12,,6.21,30.177166,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,11.0
OITP 280700Z 30004KT CAVOK 14/10 Q1033,OITP,2018-10-28T07:00:00Z,39.6,47.88,14.0,10.0,300,4,,6.21,30.501968,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,77.0
OISR 280700Z 00000KT CAVOK 29/16 Q1019,OISR,2018-10-28T07:00:00Z,27.37,53.2,29.0,16.0,0,0,,6.21,30.088583,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,408.0
OISF 280700Z 12004KT 9999 FEW040 SCT200 22/08 Q1021,OISF,2018-10-28T07:00:00Z,28.9,53.72,22.0,8.0,120,4,,6.21,30.147638,,,,,,,,,,,FEW,4000,SCT,20000,,,,,VFR,,,,,,,,,,,,METAR,1383.0
OICM 280700Z 21002KT CAVOK 18/13 Q1021,OICM,2018-10-28T07:00:00Z,,,18.0,13.0,210,2,,6.21,30.147638,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,
OIAH 280700Z 00000KT CAVOK 23/14 Q1022,OIAH,2018-10-28T07:00:00Z,30.33,50.83,23.0,14.0,0,0,,6.21,30.177166,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,738.0
OITZ 280700Z 28004KT 9999 FEW030CB BKN035 BKN090 07/01 Q1032,OITZ,2018-10-28T07:00:00Z,36.77,48.37,7.0,1.0,280,4,,6.21,30.47244,,,,,,,,,,,FEW,3000,BKN,3500,BKN,9000,,,VFR,,,,,,,,,,,,METAR,1663.0
OISY 280700Z 00000KT 9999 FEW030TCU FEW035 SCT080 15/08 Q1027,OISY,2018-10-28T07:00:00Z,30.7,51.55,15.0,8.0,0,0,,6.21,30.324802,,,,,,,,,,,FEW,3000,FEW,3500,SCT,8000,,,VFR,,,,,,,,,,,,METAR,1811.0
OISL 280700Z 00000KT CAVOK 27/14 Q1019,OISL,2018-10-28T07:00:00Z,27.67,54.37,27.0,14.0,0,0,,6.21,30.088583,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,805.0
OINR 280700Z 21006KT 9999 FEW022CB SCT025 BKN080 15/13 Q1032,OINR,2018-10-28T07:00:00Z,36.88,50.67,15.0,13.0,210,6,,6.21,30.47244,,,,,,,,,,,FEW,2200,SCT,2500,BKN,8000,,,VFR,,,,,,,,,,,,METAR,-20.0
OINN 280700Z 21002KT 9999 FEW020CB SCT025 OVC080 15/14 Q1032,OINN,2018-10-28T07:00:00Z,36.67,51.47,15.0,14.0,210,2,,6.21,30.47244,,,,,,,,,,,FEW,2000,SCT,2500,OVC,8000,,,VFR,,,,,,,,,,,,METAR,-19.0
OIKQ 280700Z 13008KT 6000 FEW025 FEW030TCU 32/26 Q1015,OIKQ,2018-10-28T07:00:00Z,26.75,55.9,32.0,26.0,130,8,,3.73,29.970472,,,,,,,,,,,FEW,2500,FEW,3000,,,,,MVFR,,,,,,,,,,,,METAR,12.0
LPMT 280700Z 34016KT 320V020 9999 FEW028 10/05 Q1008,LPMT,2018-10-28T07:00:00Z,38.7,-9.05,10.0,5.0,340,16,,6.21,29.763779,,,,,,,,,,,FEW,2800,,,,,,,VFR,,,,,,,,,,,,METAR,11.0
SBSN 280700Z 00000KT CAVOK 24/23 Q1009,SBSN,2018-10-28T07:00:00Z,-2.42,-54.78,24.0,23.0,0,0,,6.21,29.793306,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,72.0
CWLS 280700Z AUTO 35001KT M00/00 RMK AO1 2PAST HR 8009 SLP091 P0001 T10020000 50002,CWLS,2018-10-28T07:00:00Z,43.97,-80.75,-0.2,0.0,350,1,,,,1009.1,,TRUE,TRUE,,,,,,,,,,,,,,,,0.2,,,,,0.01,,,,,,METAR,415.0
CZFS 280700Z AUTO 00000KT M04/M05 RMK AO1 SLP113 T10351051 51003,CZFS,2018-10-28T07:00:00Z,61.77,-121.23,-3.5,-5.1,0,0,,,,1011.3,,TRUE,TRUE,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,METAR,168.0
CWZA 280700Z AUTO 33008KT 10/07 RMK AO1 3PAST HR 5020 PK WND 00021/0600 SLP075 P0001 T01040067 50003,CWZA,2018-10-28T07:00:00Z,49.25,-121.77,10.4,6.7,330,8,,,,1007.5,,TRUE,TRUE,,,,,,,,,,,,,,,,0.3,,,,,0.01,,,,,,METAR,15.0
CWYY 280700Z AUTO 18001KT 09/06 RMK AO1 2PAST HR 5007 SLP151 P0001 T00920055 50002,CWYY,2018-10-28T07:00:00Z,49.03,-119.43,9.2,5.5,180,1,,,,1015.1,,TRUE,TRUE,,,,,,,,,,,,,,,,0.2,,,,,0.01,,,,,,METAR,283.0
CWYL 280700Z AUTO 08002KT M03/M04 RMK AO1 SOG 01 8015 SLP191 T10311035,CWYL,2018-10-28T07:00:00Z,51.45,-116.32,-3.1,-3.5,80,2,,,,1019.1,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,1615.0
CWYJ 280700Z AUTO 06002KT 11/10 RMK AO1 SLP049 T01060102 58008,CWYJ,2018-10-28T07:00:00Z,48.45,-123.3,10.6,10.2,60,2,,,,1004.9,,TRUE,TRUE,,,,,,,,,,,,,,,,-0.8,,,,,,,,,,,METAR,39.0
CWXL 280700Z AUTO 18004KT M02/M07 RMK AO1 T10221070,CWXL,2018-10-28T07:00:00Z,49.73,-111.45,-2.2,-7.0,180,4,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,817.0
CWSD 280700Z AUTO 08023G31KT 03/02 RMK AO1 7PAST HR 6065 PK WND 08031/0615 SLP202 P0018 T00250016 50047,CWSD,2018-10-28T07:00:00Z,46.42,-63.85,2.5,1.6,80,23,31,,,1020.2,,TRUE,TRUE,,,,,,,,,,,,,,,,4.7,,,,,0.18,,,,,,METAR,24.0
CWRZ 280700Z AUTO 08023KT 02/M00 RMK AO1 PK WND 08027/0653 SLP285 T00241001 58026,CWRZ,2018-10-28T07:00:00Z,48.42,-64.32,2.4,-0.1,80,23,,,,1028.5,,TRUE,TRUE,,,,,,,,,,,,,,,,-2.6,,,,,,,,,,,METAR,16.0
CWRT 280700Z AUTO 23001KT M01/M02 RMK AO1 T10121024,CWRT,2018-10-28T07:00:00Z,49.62,-114.47,-1.2,-2.4,230,1,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,1303.0
CWQP 280700Z AUTO 02009KT 01/01 RMK AO1 PK WND 03017/0604 SLP065 T00110005 56010,CWQP,2018-10-28T07:00:00Z,43.83,-77.15,1.1,0.5,20,9,,,,1006.5,,TRUE,TRUE,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,METAR,79.0
CWQO 280700Z AUTO 06016G23KT M00/M05 RMK AO1 PK WND 06023/0657 T10041051,CWQO,2018-10-28T07:00:00Z,48.42,-68.9,-0.4,-5.1,60,16,23,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,1.0
CWQK 280700Z AUTO 01019KT 11/11 RMK AO1 PK WND 02024/0625 SLP048 T01060106 56014,CWQK,2018-10-28T07:00:00Z,48.3,-123.53,10.6,10.6,10,19,,,,1004.8,,TRUE,TRUE,,,,,,,,,,,,,,,,-1.4,,,,,,,,,,,METAR,5.0
CWQH 280700Z AUTO 05010KT 03/01 RMK AO1 T00270012,CWQH,2018-10-28T07:00:00Z,45.37,-71.82,2.7,1.2,50,10,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,181.0
CXVW 280700Z AUTO 16009KT M02/M05 RMK AO1 T10241054,CXVW,2018-10-28T07:00:00Z,55.1,-117.2,-2.4,-5.4,160,9,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,698.0
CXSP 280700Z AUTO 14001KT M01/M02 RMK AO1 T10061017,CXSP,2018-10-28T07:00:00Z,54.02,-111.27,-0.6,-1.7,140,1,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,649.0
CXSL 280700Z AUTO 27003KT 01/M00 RMK AO1 T00101002,CXSL,2018-10-28T07:00:00Z,54.28,-112.5,1.0,-0.2,270,3,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,680.0
CXSC 280700Z AUTO 00000KT M03/M03 RMK AO1 T10281034,CXSC,2018-10-28T07:00:00Z,50.3,-110.08,-2.8,-3.4,0,0,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,800.0
CXPL 280700Z AUTO 01006KT M07/M08 RMK AO1 T10731075,CXPL,2018-10-28T07:00:00Z,51.13,-111.7,-7.3,-7.5,10,6,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,750.0
CXMG 280700Z AUTO 25005KT M05/M08 RMK AO1 T10531076,CXMG,2018-10-28T07:00:00Z,56.97,-117.45,-5.3,-7.6,250,5,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,457.0
CXHD 280700Z AUTO 23006KT M03/M06 RMK AO1 T10251059,CXHD,2018-10-28T07:00:00Z,53.18,-112.25,-2.5,-5.9,230,6,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,688.0
CXFM 280700Z AUTO 19006KT M03/M06 RMK AO1 T10301064,CXFM,2018-10-28T07:00:00Z,49.48,-111.48,-3.0,-6.4,190,6,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,881.0
CPXL 280700Z AUTO 20006KT 00/M06 RMK AO1 T00001058,CPXL,2018-10-28T07:00:00Z,49.87,-111.38,0.0,-5.8,200,6,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,799.0
CPSV 280700Z AUTO 23009KT M03/M06 RMK AO1 T10261062,CPSV,2018-10-28T07:00:00Z,49.92,-110.92,-2.6,-6.2,230,9,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,766.0
CPST 280700Z AUTO 01004KT 03/M07 RMK AO1 T00291072,CPST,2018-10-28T07:00:00Z,51.03,-113.28,2.9,-7.2,10,4,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,967.0
CPRY 280700Z AUTO 23004KT M00/M05 RMK AO1 T10011048,CPRY,2018-10-28T07:00:00Z,49.48,-112.68,-0.1,-4.8,230,4,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,937.0
CPRO 280700Z AUTO 26003KT M07/M09 RMK AO1 T10701090,CPRO,2018-10-28T07:00:00Z,50.83,-112.05,-7.0,-9.0,260,3,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,714.0
CPIR 280700Z AUTO 29008KT 04/M04 RMK AO1 T00411043,CPIR,2018-10-28T07:00:00Z,49.9,-112.73,4.1,-4.3,290,8,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,858.0
CPFI 280700Z AUTO 22006KT M02/M05 RMK AO1 T10201053,CPFI,2018-10-28T07:00:00Z,49.8,-112.03,-2.0,-5.3,220,6,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,833.0
CPEH 280700Z AUTO 32008KT M02/M05 RMK AO1 T10161054,CPEH,2018-10-28T07:00:00Z,50.18,-112.43,-1.6,-5.4,320,8,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,801.0
CPBT 280700Z AUTO 25006KT M01/M05 RMK AO1 T10111054,CPBT,2018-10-28T07:00:00Z,49.57,-113.05,-1.1,-5.4,250,6,,,,,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,980.0
CWNZ 280700Z AUTO 12003KT M02/M03 RMK AO1 SOG 01 8013 SLP152 T10181028,CWNZ,2018-10-28T07:00:00Z,49.75,-84.17,-1.8,-2.8,120,3,,,,1015.2,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,256.0
CWNC 280700Z AUTO 05002KT 02/M00 RMK AO1 SLP073 T00151001 56008,CWNC,2018-10-28T07:00:00Z,43.95,-78.17,1.5,-0.1,50,2,,,,1007.3,,TRUE,TRUE,,,,,,,,,,,,,,,,-0.8,,,,,,,,,,,METAR,78.0
CWWZ 280700Z AUTO 03010KT 04/02 RMK AO1 SLP083 T00380023 56009,CWWZ,2018-10-28T07:00:00Z,43.25,-79.22,3.8,2.3,30,10,,,,1008.3,,TRUE,TRUE,,,,,,,,,,,,,,,,-0.9,,,,,,,,,,,METAR,79.0
CWPO 280700Z AUTO 28006KT 02/M01 RMK AO1 SLP113 T00241011 53010,CWPO,2018-10-28T07:00:00Z,49.2,-98.9,2.4,-1.1,280,6,,,,1011.3,,TRUE,TRUE,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,METAR,470.0
CWPC 280700Z AUTO 03009KT 03/02 RMK AO1 SLP083 T00340019 55006,CWPC,2018-10-28T07:00:00Z,42.87,-79.25,3.4,1.9,30,9,,,,1008.3,,TRUE,TRUE,,,,,,,,,,,,,,,,-0.6,,,,,,,,,,,METAR,184.0
LBGO 280700Z AUTO 09006KT 9999 NCD 15/10 Q1018 NOSIG,LBGO,2018-10-28T07:00:00Z,43.15,25.72,15.0,10.0,90,6,,6.21,30.059055,,,TRUE,,,TRUE,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,86.0
FSIA 280700Z 26007KT 190V320 9999 FEW018 BKN045 31/23 Q1013 NOSIG,FSIA,2018-10-28T07:00:00Z,-4.67,55.52,31.0,23.0,260,7,,6.21,29.911417,,,,,,TRUE,,,,,FEW,1800,BKN,4500,,,,,VFR,,,,,,,,,,,,METAR,3.0
WADL 280700Z 19010KT 150V230 9999 SCT016 31/21 Q1009 NOSIG,WADL,2018-10-28T07:00:00Z,-8.75,116.28,31.0,21.0,190,10,,6.21,29.793306,,,,,,TRUE,,,,,SCT,1600,,,,,,,VFR,,,,,,,,,,,,METAR,97.0
NGTA 280700Z 20008KT 9999 FEW020 BKN100 29/25 Q1008,NGTA,2018-10-28T07:00:00Z,1.37,173.13,29.0,25.0,200,8,,6.21,29.763779,,,,,,,,,,,FEW,2000,BKN,10000,,,,,VFR,,,,,,,,,,,,METAR,2.0
CYDF 280700Z 08003KT 15SM BKN110 M03/M04 A3057 RMK AC6 SLP356,CYDF,2018-10-28T07:00:00Z,49.22,-57.4,-3.0,-4.0,80,3,,15.0,30.569881,1035.6,,,,,,,,,,BKN,11000,,,,,,,VFR,,,,,,,,,,,,METAR,22.0
UTTT 280700Z 34008KT 310V010 9999 -SHRA OVC017CB 10/09 Q1035 R26R/29//50 NOSIG,UTTT,2018-10-28T07:00:00Z,41.27,69.27,10.0,9.0,340,8,,6.21,30.561024,,,,,,TRUE,,,,-SHRA,OVC,1700,,,,,,,MVFR,,,,,,,,,,,,METAR,489.0
UTFF 280700Z 34006KT 290V360 5000 HZ NSC 21/05 Q1026 R18/CLRD70,UTFF,2018-10-28T07:00:00Z,40.37,71.77,21.0,5.0,340,6,,3.11,30.295275,,,,,,,,,,HZ,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,577.0
UTST 280700Z 23026KT 0600 R25/0600N +DS VV005 17/09 Q1027 R88/CLRD70 TEMPO 24035G45KT 0300 +DS VV002 RMK BASE530,UTST,2018-10-28T07:00:00Z,37.28,67.32,17.0,9.0,230,26,,0.37,30.324802,,,,,,,,,,+DS,OVX,0,,,,,,,LIFR,,,,,,,,,,,500,METAR,302.0
UTSS 280700Z 12012KT 6000 -SHRA FEW007 OVC059CB 11/11 Q1033 R27/290350 NOSIG,UTSS,2018-10-28T07:00:00Z,39.7,66.98,11.0,11.0,120,12,,3.73,30.501968,,,,,,TRUE,,,,-SHRA,FEW,700,OVC,5900,,,,,MVFR,,,,,,,,,,,,METAR,724.0
UTSK 280700Z 35006KT 9999 -SHRA BKN007 OVC033CB 09/08 Q1033 R16/290250 RMK BASE730,UTSK,2018-10-28T07:00:00Z,38.83,65.77,9.0,8.0,350,6,,6.21,30.501968,,,,,,,,,,-SHRA,BKN,700,OVC,3300,,,,,IFR,,,,,,,,,,,,METAR,1365.0
UTSB 280700Z 35012KT CAVOK 11/05 Q1035 R01/290065 NOSIG,UTSB,2018-10-28T07:00:00Z,39.77,64.48,11.0,5.0,350,12,,6.21,30.561024,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,226.0
UTSA 280700Z 35012KT 9999 NSC 10/05 Q1034 R25/29//65 NOSIG,UTSA,2018-10-28T07:00:00Z,40.12,65.17,10.0,5.0,350,12,,6.21,30.531496,,,,,,TRUE,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,346.0
UTNU 280700Z 01002KT CAVOK 10/05 Q1037 R31/CLRD70 NOSIG,UTNU,2018-10-28T07:00:00Z,41.58,60.63,10.0,5.0,10,2,,6.21,30.620079,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,98.0
UTNN 280700Z 32006KT CAVOK 11/04 Q1037 R33/CLRD60 NOSIG,UTNN,2018-10-28T07:00:00Z,42.48,59.63,11.0,4.0,320,6,,6.21,30.620079,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,67.0
UTFN 280700Z 22010KT 6000 BKN018CB 18/09 Q1025 R28/CLRD70 NOSIG,UTFN,2018-10-28T07:00:00Z,40.98,71.57,18.0,9.0,220,10,,3.73,30.265747,,,,,,TRUE,,,,,BKN,1800,,,,,,,MVFR,,,,,,,,,,,,METAR,490.0
FQQL 280700Z 21005KT 120V260 9999 BKN015 27/19 Q1020,FQQL,2018-10-28T07:00:00Z,-17.87,36.87,27.0,19.0,210,5,,6.21,30.11811,,,,,,,,,,,BKN,1500,,,,,,,MVFR,,,,,,,,,,,,METAR,16.0
VIDD 280700Z 29004KT 2000 HZ NSC 30/16 Q1017 NOSIG,VIDD,2018-10-28T07:00:00Z,28.58,77.22,30.0,16.0,290,4,,1.24,30.029528,,,,,,TRUE,,,,HZ,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,216.0
VEJS 280700Z 00000KT 5000 HZ FEW020 SCT025 31/18 Q1015,VEJS,2018-10-28T07:00:00Z,22.82,86.17,31.0,18.0,0,0,,3.11,29.970472,,,,,,,,,,HZ,FEW,2000,SCT,2500,,,,,MVFR,,,,,,,,,,,,METAR,142.0
VEGY 280700Z 34006KT 4000 HZ FEW020 29/18 Q1015 NOSIG,VEGY,2018-10-28T07:00:00Z,24.75,84.95,29.0,18.0,340,6,,2.49,29.970472,,,,,,TRUE,,,,HZ,FEW,2000,,,,,,,IFR,,,,,,,,,,,,METAR,116.0
VEBN 280700Z 28003KT 3500 HZ NSC 31/17 Q1015 NOSIG,VEBN,2018-10-28T07:00:00Z,25.45,82.85,31.0,17.0,280,3,,2.17,29.970472,,,,,,TRUE,,,,HZ,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,83.0
CWVU 280700Z AUTO 09020G25KT 12/12 RMK AO1 8PAST HR 8035 PK WND 08028/0639 SLP077 P0003 T01170115 50008,CWVU,2018-10-28T07:00:00Z,44.28,-66.33,11.7,11.5,90,20,25,,,1007.7,,TRUE,TRUE,,,,,,,,,,,,,,,,0.8,,,,,0.03,,,,,,METAR,16.0
HEIS 280700Z 06007KT CAVOK 22/12 Q1021,HEIS,2018-10-28T07:00:00Z,30.58,32.25,22.0,12.0,60,7,,6.21,30.147638,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
HETR 280700Z 00000KT CAVOK 26/13 Q1019,HETR,2018-10-28T07:00:00Z,28.22,33.65,26.0,13.0,0,0,,6.21,30.088583,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,35.0
LFAT 280700Z AUTO 05010KT CAVOK 05/03 Q1015 TEMPO 4000 BR BKN005 BECMG 04016G26KT,LFAT,2018-10-28T07:00:00Z,50.52,1.62,5.0,3.0,50,10,,6.21,29.970472,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,SPECI,14.0
LFAQ 280700Z AUTO 05018KT 6000 OVC010 05/04 Q1012 BECMG NSC,LFAQ,2018-10-28T07:00:00Z,49.97,2.7,5.0,4.0,50,18,,3.73,29.88189,,,TRUE,,,,,,,,OVC,1000,,,,,,,MVFR,,,,,,,,,,,,METAR,111.0
LFBU 280700Z AUTO 35010KT 9999 OVC015 05/03 Q1005 TEMPO BKN008,LFBU,2018-10-28T07:00:00Z,45.72,0.22,5.0,3.0,350,10,,6.21,29.675198,,,TRUE,,,,,,,,OVC,1500,,,,,,,MVFR,,,,,,,,,,,,METAR,133.0
LFGA 280700Z AUTO 01014KT 9999 SCT013 OVC034 06/03 Q1005,LFGA,2018-10-28T07:00:00Z,48.1,7.35,6.0,3.0,10,14,,6.21,29.675198,,,TRUE,,,,,,,,SCT,1300,OVC,3400,,,,,VFR,,,,,,,,,,,,METAR,191.0
LFJR 280700Z AUTO 36004KT 330V030 CAVOK 04/03 Q1009 NOSIG,LFJR,2018-10-28T07:00:00Z,47.57,-0.3,4.0,3.0,360,4,,6.21,29.793306,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,60.0
LFPN 280700Z AUTO 02011KT 9999 SCT012 OVC054 05/03 Q1009 TEMPO BKN008 BKN012 BECMG 03015G25KT,LFPN,2018-10-28T07:00:00Z,48.75,2.12,5.0,3.0,20,11,,6.21,29.793306,,,TRUE,,,,,,,,SCT,1200,OVC,5400,,,,,VFR,,,,,,,,,,,,METAR,164.0
LFRC 280700Z AUTO 03018KT 9999 BKN018/// OVC027/// ///CB 08/04 Q1013 TEMPO 05025G40KT 2000 TSRAGS,LFRC,2018-10-28T07:00:00Z,49.63,-1.47,8.0,4.0,30,18,,6.21,29.911417,,,TRUE,,,,,,,,BKN,1800,OVC,2700,,,,,MVFR,,,,,,,,,,,,METAR,138.0
LFRK 280700Z AUTO 06005KT 020V080 CAVOK 05/03 Q1012 TEMPO BKN012 BECMG 05015G25KT,LFRK,2018-10-28T07:00:00Z,49.17,-0.45,5.0,3.0,60,5,,6.21,29.88189,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,67.0
VOHS 280700Z 07006KT 6000 NSC 31/12 Q1014 NOSIG,VOHS,2018-10-28T07:00:00Z,17.23,78.43,31.0,12.0,70,6,,3.73,29.940945,,,,,,TRUE,,,,,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,1.0
VANP 280700Z 08002KT 3000 HZ NSC 31/15 Q1016 NOSIG,VANP,2018-10-28T07:00:00Z,21.08,79.05,31.0,15.0,80,2,,1.86,30.0,,,,,,TRUE,,,,HZ,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,310.0
LFRU 280700Z AUTO 02017G27KT 9999 -RA BKN024/// BKN029/// BKN034/// ///TCU 08/05 Q1013,LFRU,2018-10-28T07:00:00Z,48.6,-3.82,8.0,5.0,20,17,27,6.21,29.911417,,,TRUE,,,,,,,-RA,BKN,2400,BKN,2900,BKN,3400,,,MVFR,,,,,,,,,,,,METAR,86.0
NCRG 280700Z 06006KT 8000 RA SCT003 BKN012 OVC080 24/23 Q1010,NCRG,2018-10-28T07:00:00Z,-21.2,-159.82,24.0,23.0,60,6,,4.97,29.822834,,,,,,,,,,RA,SCT,300,BKN,1200,OVC,8000,,,MVFR,,,,,,,,,,,,SPECI,7.0
FBSK 280700Z 05011KT 350V080 CAVOK 26/03 Q1025 NOSIG,FBSK,2018-10-28T07:00:00Z,-24.55,25.92,26.0,3.0,50,11,,6.21,30.265747,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,1005.0
GOBD 280700Z 35010KT CAVOK 25/23 Q1013 NOSIG,GOBD,2018-10-28T07:00:00Z,14.67,-17.07,25.0,23.0,350,10,,6.21,29.911417,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,88.0
NCAT 280700Z AUTO 04002KT //// ////// Q1005,NCAT,2018-10-28T07:00:00Z,,,,,40,2,,,29.675198,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,
NCMK 280700Z AUTO 02002KT //// //// 24/23 Q1008,NCMK,2018-10-28T07:00:00Z,-20.15,-157.38,24.0,23.0,20,2,,,29.763779,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,9.0
NCMH 280700Z AUTO 11003KT //// ////// 28/24 Q1010,NCMH,2018-10-28T07:00:00Z,-10.38,-161.0,28.0,24.0,110,3,,,29.822834,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,0.0
LFLN 280700Z AUTO 32005KT 9999 -RA OVC021 05/03 Q1001 TEMPO 4000 RA BKN010,LFLN,2018-10-28T07:00:00Z,46.42,4.02,5.0,3.0,320,5,,6.21,29.557087,,,TRUE,,,,,,,-RA,OVC,2100,,,,,,,MVFR,,,,,,,,,,,,METAR,244.0
NCMG 280700Z AUTO 09009KT //// ////// 22/22 Q1007,NCMG,2018-10-28T07:00:00Z,,,22.0,22.0,90,9,,,29.734253,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,
NCPY 280700Z AUTO 06009KT //// ////// 28/24 Q1010,NCPY,2018-10-28T07:00:00Z,-9.02,-158.07,28.0,24.0,60,9,,,29.822834,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,2.0
NCMR 280700Z AUTO 02002KT //// ////// Q1011,NCMR,2018-10-28T07:00:00Z,,,,,20,2,,,29.852362,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,
